"","seqnames","start","end","width","strand","Conc","Conc_MSH2","Conc_KO","Fold","p.value","FDR"
"9619","1",92274856,92275356,501,"*",5.62271819142014,5.02885508646072,6.04218548528754,-0.731554792133521,0.00039287991235917,0.00698263479125678
"9620","1",41464881,41465381,501,"*",4.00940669755982,4.61217622008854,2.95462764629563,1.22211049761083,0.000393262272987149,0.0069887039153157
"9621","6",6724465,6724965,501,"*",6.99789179142958,7.31439524429396,6.591850280095,0.54800217012212,0.000393558589098281,0.00699324283079346
"9622","5",165227447,165228392,946,"*",5.01969940712147,5.48329339008277,4.33242780813112,0.863928155024816,0.0003938811961157,0.00699725220978078
"9623","4",80069186,80069686,501,"*",5.53241165236982,4.90437028630206,5.96851561836875,-0.775984639272092,0.000393895012656779,0.00699725220978078
"9624","13",103971005,103971505,501,"*",2.86439300057745,3.7057374150274,0.600995963841236,1.86001150445139,0.000393945879756851,0.00699725220978078
"9625","6",24169568,24170068,501,"*",3.51757116191244,4.21831133394994,2.10123097220753,1.51819701397877,0.000393960706460463,0.00699725220978078
"9626","10",99457742,99458242,501,"*",5.66740842419198,6.07961785972345,5.08808547384723,0.725569063002605,0.00039398887312293,0.00699725220978078
"9627","13",22027523,22028023,501,"*",4.50600575621808,3.67258636516155,5.03087428009405,-1.04688502081884,0.000394856707272602,0.00701149952199256
"9628","7",37376331,37376831,501,"*",5.07209894825124,5.51394213469454,4.4319829798265,0.824894581228648,0.000394906883514754,0.00701149952199256
"9629","18",77054927,77055427,501,"*",8.85780039068004,9.09388134812726,8.57538117980124,0.419683070256493,0.000394955392081036,0.00701149952199256
"9630","12",100108924,100109424,501,"*",3.38503690131159,4.11841824375492,1.81786329219911,1.59136580806123,0.000394982072359776,0.00701149952199256
"9631","3",7630801,7631301,501,"*",5.55093196025608,5.95450160934537,4.98863525978768,0.731881742194135,0.000394996150494919,0.00701149952199256
"9632","6",134448012,134448512,501,"*",6.1008187718807,6.49738674526847,5.55210076236259,0.706195296581746,0.000395213586143462,0.00701463084093791
"9633","1",96973564,96974064,501,"*",5.55388045272888,4.95842231012666,5.97413727761062,-0.730033060072675,0.000395425400498166,0.00701766174798769
"9634","19",8803024,8803524,501,"*",3.17259989588325,3.93650609109934,1.44482819413341,1.68501967190289,0.000395516393898239,0.00701834480109086
"9635","22",43110392,43110892,501,"*",6.1181728997198,6.48360434872066,5.62758126235389,0.613792935837887,0.000395545994680041,0.00701834480109086
"9636","4",66430862,66431362,501,"*",5.47676138292808,5.88173887407962,4.91171086580027,0.722530133637405,0.000395624245130378,0.00701900474252794
"9637","18",5432120,5432620,501,"*",5.29699772570347,5.72652656399711,4.6826084174165,0.800829380516744,0.000395685121456849,0.00701935633433849
"9638","5",142445334,142445834,501,"*",7.93470634451275,7.61512143399672,8.19617651046143,-0.461926073061089,0.00039613115228781,0.00702653969006219
"9639","5",32785524,32786024,501,"*",6.01108009634199,6.38747765015576,5.5004248524963,0.661599233542175,0.000396239151218448,0.00702772619711625
"9640","4",52202202,52202702,501,"*",3.90074416431643,2.7009711842114,4.54658987203342,-1.35623477180839,0.000396283243894351,0.00702777912963594
"9641","6",150042515,150043458,944,"*",3.52957405032033,4.23993990379262,2.07071617421605,1.56361274277005,0.000396561613436571,0.00703132700333339
"9642","10",77024870,77025370,501,"*",3.76238986464141,4.43330190988192,2.46875108075151,1.42656408391912,0.000396565559764039,0.00703132700333339
"9643","14",26343744,26344244,501,"*",4.33131807629126,4.90733429829375,3.35782879215821,1.12892043515473,0.000396952708244409,0.00703685782527477
"9644","1",74627871,74628371,501,"*",3.49777201324884,1.8573642705578,4.24557546360683,-1.61070375356627,0.000396974507925215,0.00703685782527477
"9645","3",119179018,119179518,501,"*",3.0925756694372,3.92674170816978,0.889497878494867,1.78572037885436,0.000397033847496377,0.00703685782527477
"9646","3",40268276,40268776,501,"*",4.88438505973156,5.36705722185745,4.15382663632517,0.928419267743848,0.000397042142412759,0.00703685782527477
"9647","12",107242107,107242607,501,"*",6.38887542343699,6.71566492840851,5.96569899285074,0.569057089554026,0.000397121947954644,0.00703754265351197
"9648","5",167399126,167399626,501,"*",5.28828882953883,5.75642940585714,4.59087012727557,0.857430336481053,0.0003973963727838,0.00704167590157265
"9649","1",163453587,163454087,501,"*",3.36604732486171,4.11830630961087,1.70208724773647,1.63850800878154,0.000397606110713698,0.00704466219042308
"9650","X",138756160,138756660,501,"*",5.8516314624942,6.26095279322978,5.27803379939069,0.73417062831764,0.000398047888941227,0.00705175865260252
"9651","5",27845180,27845680,501,"*",4.02130488794126,2.85709598259499,4.6570974698073,-1.31282579621874,0.000398330479951501,0.00705603379873057
"9652","3",101586249,101586749,501,"*",3.13508017197356,3.89089286176695,1.45200197524717,1.71567870629259,0.000398487827661967,0.00705808972663018
"9653","14",65650465,65650965,501,"*",3.22138712732824,3.95929545188858,1.6317017120162,1.67331054505701,0.000398533478490861,0.00705816703779557
"9654","8",126281060,126281560,501,"*",3.40031564444652,4.12919151339551,1.85513501349748,1.61969889858227,0.000398940801595955,0.00706464901172999
"9655","1",155411563,155412063,501,"*",3.65954659109616,4.30476753785596,2.46201681491062,1.4013400311872,0.000399725923416792,0.00707781920408989
"9656","20",6707943,6708443,501,"*",6.21826347339839,6.59508082492926,5.7068315360744,0.669357791165625,0.000399853017869995,0.00707933639488594
"9657","6",130473842,130474342,501,"*",5.70119624244871,6.08558425740232,5.17564585838125,0.697705268078131,0.000399918293628102,0.00707975889428115
"9658","3",94441105,94441605,501,"*",7.00918212856536,7.30489395798088,6.63680675553284,0.521402069453229,0.000399971976491375,0.0070799760982618
"9659","2",219752671,219753171,501,"*",4.86200584907913,4.13107538764736,5.34483844224143,-0.91270261638147,0.000400210829173356,0.00708347064228374
"9660","6",106134937,106135437,501,"*",7.6074503378593,7.87325329392426,7.28135943040821,0.46049327226883,0.00040044640982738,0.00708690655603201
"9661","7",32210641,32211141,501,"*",4.41226171513534,4.93385590299131,3.58720329759286,1.08120862764381,0.000400546146409047,0.00708736109330767
"9662","5",17436312,17436812,501,"*",3.38656321832372,4.09305546955406,1.94500062742713,1.55927510567534,0.000400555006981473,0.00708736109330767
"9663","1",153100163,153100663,501,"*",8.31937592682211,8.57942153518229,8.00191945045101,0.462699318457149,0.000400642639053598,0.00708817802828572
"9664","2",171614435,171614935,501,"*",4.47500071152127,5.00432029979609,3.63010651337887,1.05026808446794,0.000401250456848093,0.00709819697866684
"9665","3",177135096,177135596,501,"*",3.33219887205056,4.07360532516134,1.72482468692239,1.62260591500778,0.000401349490892167,0.00709921430563301
"9666","6",50336665,50337165,501,"*",5.43621940304346,5.88659816434595,4.77786605626849,0.831675908066112,0.000401556686419984,0.00710214442344172
"9667","3",4088822,4089322,501,"*",4.91433839194998,5.39037030182858,4.19905923528291,0.871180457134902,0.000401637113161657,0.00710283206702085
"9668","21",31272684,31273656,973,"*",4.38090251862456,3.44517971304211,4.94378674465095,-1.10545345376758,0.000401756211863064,0.00710420339963649
"9669","19",35045639,35046139,501,"*",6.17370093570408,6.53796003018818,5.68522888936694,0.642556942348118,0.000401942236238708,0.00710675776428762
"9670","3",132549861,132550361,501,"*",5.75683086434334,6.13497177216671,5.24294591040069,0.695957197601538,0.000402887536259663,0.00712201445933761
"9671","2",30897330,30897830,501,"*",4.11904161949026,4.71922602793234,3.07238785993318,1.18021884611806,0.000402927751365449,0.00712201445933761
"9672","3",76203613,76204113,501,"*",5.24244521033312,5.68636655956302,4.59792005981862,0.800796205028484,0.000402930098917356,0.00712201445933761
"9673","2",207179413,207179913,501,"*",2.94334310763825,3.75939841338718,0.880925435676244,1.85012879052762,0.000402976892918601,0.00712210520620058
"9674","11",30477624,30478124,501,"*",2.73327783941722,3.61151534749579,0.106200084523225,1.90238711218888,0.000403131998044307,0.00712410999810406
"9675","10",123312119,123312619,501,"*",4.04855808532844,2.9763987421383,4.65679334727899,-1.23191137951911,0.000404038390554636,0.00713938968190589
"9676","X",65697824,65698324,501,"*",4.65445646368814,5.1963778567411,3.77637309876087,1.0568621892501,0.000404146258082335,0.00714055766734599
"9677","6",103874379,103874879,501,"*",4.04018762693904,2.90310867312804,4.66809395225819,-1.31647736274381,0.000404416088399636,0.00714458671495556
"9678","5",75885827,75886327,501,"*",5.93326109956578,6.30676542298693,5.42794133943677,0.641981888883991,0.000404942021113382,0.00715313887636924
"9679","9",79437833,79438333,501,"*",4.95657118051501,5.44208271980312,4.21940790539449,0.913648906192647,0.000405177201606378,0.00715655377954573
"9680","4",142293489,142293989,501,"*",4.27907601026586,4.81621770779582,3.41370512342352,1.09996285051187,0.000405560316518391,0.00716258063960238
"9681","14",54625131,54625631,501,"*",4.83732213437776,5.30537296026656,4.14010474011316,0.910880721071834,0.000405679032400444,0.0071639371987517
"9682","10",88892486,88892986,501,"*",3.88694317927017,2.70603537655366,4.52749574739793,-1.31123586974508,0.000405760330033467,0.00716463277234677
"9683","3",122579601,122580101,501,"*",2.85848569892675,3.72339442031746,0.374707162316281,1.89091040563112,0.000406140753477405,0.00717060941164826
"9684","2",14182554,14183054,501,"*",3.78339087662721,2.53695268159163,4.44195654742163,-1.40135166832232,0.000406593541781868,0.00717786232093605
"9685","13",22796030,22796530,501,"*",4.74469673577443,5.24051585826822,3.98318730913367,0.924825453450869,0.000406830396367753,0.00718130210658114
"9686","2",49217712,49218212,501,"*",2.98940203981702,3.78340073877607,1.07958577756885,1.80152179464619,0.000406887503084865,0.00718156863022737
"9687","10",108638958,108639458,501,"*",4.26264886170524,4.8381476948205,3.29067299610435,1.10408034419396,0.00040717220622716,0.00718585176341311
"9688","10",122988470,122988970,501,"*",4.99809819526481,4.30744850841161,5.46321093738623,-0.866237475310862,0.000407449770311903,0.00719000803395771
"9689","1",209607336,209607836,501,"*",7.19330384446008,7.47580700490653,6.84167096484394,0.487572713485085,0.000407719535764421,0.00719402584324634
"9690","1",8412135,8412635,501,"*",4.88262964301605,5.35460522794994,4.17657097944746,0.87668663921745,0.000408040465926392,0.00719894550813665
"9691","11",40280834,40281334,501,"*",4.15605666641744,4.71173264576483,3.24050964919131,1.15196969544313,0.000408108986202537,0.00719941141917379
"9692","14",42958664,42959164,501,"*",4.31237145293353,4.88312464996152,3.35417848259952,1.0920380638302,0.000408478477735936,0.00720518609128974
"9693","11",12821899,12822399,501,"*",3.25006362838529,4.00294929000733,1.58275392401284,1.68314267133209,0.000408539353619056,0.00720535065270065
"9694","15",98145944,98146444,501,"*",3.95163378809414,2.84198670448077,4.57136852049921,-1.28962337584728,0.000408572100909464,0.00720535065270065
"9695","2",43012267,43012767,501,"*",3.08005624446231,3.89895273962777,0.996571623628855,1.76012890143894,0.00040866426038978,0.0072062325557211
"9696","11",60303618,60304118,501,"*",4.75947048839856,5.25157868613239,4.00679363431392,0.933985329905147,0.00040871168975566,0.00720632560408912
"9697","8",5412274,5412774,501,"*",4.50998120112525,5.03264187665615,3.68220692022856,1.09928592427172,0.00040901201153417,0.00721087712363191
"9698","20",17662204,17662704,501,"*",4.81149419179225,4.04028360873056,5.31135220862858,-0.926251312164155,0.000409484815679092,0.00721846825313118
"9699","10",37524746,37526371,1626,"*",5.25842058227744,5.68812876270243,4.64366143247386,0.804831455502755,0.000409648822082453,0.00722061483921766
"9700","5",40621125,40621625,501,"*",2.90326601438987,3.75051741135672,0.588030226501038,1.82196927635102,0.000410044546631099,0.00722621248435459
"9701","13",20441806,20442306,501,"*",3.93170762905049,4.56377950889379,2.7803805984214,1.30418221365451,0.000410063545978591,0.00722621248435459
"9702","4",157114569,157115069,501,"*",4.70649554133394,5.19263798355096,3.96785879701471,0.933927529989554,0.000410093201389863,0.00722621248435459
"9703","X",32075909,32076409,501,"*",2.79817847823132,3.66740317373605,0.269680383838937,1.88568088706446,0.000410232454894208,0.00722792126391878
"9704","15",60798759,60799259,501,"*",6.00644837068905,5.51981488753363,6.36968837867718,-0.638093027296876,0.000410316475780076,0.00722865664328217
"9705","6",16964791,16965291,501,"*",7.12925979464947,7.42210964742106,6.76142035605477,0.508306007342298,0.000410804054911467,0.00723592723465986
"9706","19",5308983,5309483,501,"*",7.06735731828609,7.36550492538234,6.69110310137029,0.505942885375453,0.000410813824094857,0.00723592723465986
"9707","7",12158551,12159051,501,"*",7.08264071346691,7.38755492966039,6.69552125222968,0.531447718543444,0.000410915983141047,0.00723698100812065
"9708","1",87093237,87093737,501,"*",5.59262020410577,6.01301114913447,4.99689084525685,0.779696188422574,0.000411087561739595,0.00723871079474016
"9709","7",41107534,41108034,501,"*",7.47206877479346,7.76378981831262,7.10601200070691,0.500986269633052,0.000411098884557214,0.00723871079474016
"9710","1",244309972,244310472,501,"*",3.1971624669197,3.93878572644471,1.58868337796142,1.66912543218405,0.000411148897418488,0.00723884585014108
"9711","13",43460499,43460999,501,"*",2.74765141104378,3.68941640156967,0,1.83182841762657,0.000411352688747909,0.00724141287006957
"9712","3",75294050,75294550,501,"*",6.39924466256204,6.72380750943881,5.97980518885367,0.578365911870403,0.000411379413622736,0.00724141287006957
"9713","7",20219817,20220317,501,"*",8.76811610726367,9.0184925194165,8.4649691716561,0.441394976979807,0.000411777847946867,0.00724768015333064
"9714","17",47789647,47790147,501,"*",3.26245731617573,1.48327982841746,4.03531468268333,-1.68407597095872,0.000412090110656332,0.0072524296003279
"9715","2",114551295,114551795,501,"*",4.93072117371796,5.41690476801464,4.19198824431397,0.889723619388794,0.000412214328624173,0.00725386898537636
"9716","5",90015422,90015922,501,"*",6.12475455593335,6.48150398643104,5.64974608121082,0.610378459396127,0.000413266480228846,0.00727163554209171
"9717","11",121319208,121319708,501,"*",5.35733079872063,5.77201363409798,4.77307736434395,0.778209175478533,0.000413416165941771,0.0072735207262605
"9718","13",99108720,99109220,501,"*",3.36075486366468,4.0692053013195,1.91048086621067,1.55340447939048,0.000413614699454798,0.00727626484764287
"9719","2",22510396,22510896,501,"*",3.85412558591718,4.46951352205571,2.75879885720063,1.32599987099985,0.000413749220369515,0.00727779166668251
"9720","14",52279349,52279849,501,"*",5.03137550324529,5.50642385239095,4.31833989673556,0.857116546701322,0.000413821579934684,0.00727779166668251
"9721","8",61468688,61469188,501,"*",6.36620879024749,6.70107571120033,5.92934532058711,0.571906240234546,0.000413829202446336,0.00727779166668251
"9722","13",76711427,76711927,501,"*",5.57564304741531,4.99782934462987,5.98709281988032,-0.734076709378739,0.000413912732245166,0.00727851191927269
"9723","22",32684729,32685229,501,"*",5.86386002714944,6.23062819976955,5.37084570975606,0.636813066965966,0.000414256214251417,0.00728380272302723
